-52.9115,-0.00000002671
-52.9106,0.000000122501
-52.9097,0.000000253061
-52.9088,0.00000038362
-52.908,0.000000428917
-52.9071,0.000000474213
-52.9062,0.000000519509
-52.9053,0.000000564805
-52.9044,0.000000370298
-52.9036,0.000000175791
-52.9027,-0.0000000107234
-52.9018,-0.000000197237
-52.9009,-0.000000281168
-52.9001,-0.000000237204
-52.8992,-0.0000000879932
-52.8983,0.000000125166
-52.8974,0.000000215383
-52.8965,0.000000305643
-52.8957,0.000000271962
-52.8948,0.000000238323
-52.8939,0.000000281912
-52.893,0.000000325543
-52.8922,0.000000365136
-52.8913,0.00000040477
-52.8904,0.000000447027
-52.8895,0.000000425378
-52.8886,0.00000035173
-52.8878,0.000000214176
-52.8869,0.0000000326163
-52.886,-0.0000000849541
-52.8851,-0.000000101316
-52.8843,0.0000000102596
-52.8834,0.000000127122
-52.8825,0.000000244027
-52.8816,0.000000368924
-52.8807,0.000000493822
-52.8799,0.000000418883
-52.879,0.000000343945
-52.8781,0.000000269006
-52.8772,0.000000194068
-52.8764,0.000000145732
-52.8755,0.0000000974383
-52.8746,0.0000000491445
-52.8737,8.50832E-10
-52.8728,-0.0000000474433
-52.872,-0.0000000957371
-52.8711,-0.000000144031
-52.8702,-0.000000192324
-52.8693,-0.000000169926
-52.8685,-0.000000147486
-52.8676,-0.000000125046
-52.8667,-0.000000102606
-52.8658,-0.0000000322057
-52.8649,0.0000000381951
-52.8641,0.000000236491
-52.8632,0.000000434787
-52.8623,0.000000714308
-52.8614,0.00000099387
-52.8605,0.00000117352
-52.8597,0.00000128921
-52.8588,0.00000133297
-52.8579,0.00000124883
-52.857,0.00000105544
-52.8562,0.000000798114
-52.8553,0.000000439408
-52.8544,0.0000000807436
-52.8535,-0.000000182041
-52.8526,-0.000000380837
-52.8518,-0.000000385166
-52.8509,-0.000000261559
-52.85,-0.000000241909
-52.8491,-0.000000158269
-52.8483,0.0000000279119
-52.8474,0.000000214134
-52.8465,0.000000404312
-52.8456,0.000000594531
-52.8447,0.000000656813
-52.8439,0.000000719137
-52.843,0.00000078142
-52.8421,0.000000843744
-52.8412,0.000000656105
-52.8404,0.000000468509
-52.8395,0.000000280871
-52.8386,0.000000093275
-52.8377,0.0000000335322
-52.8368,-0.0000000261689
-52.836,-0.0000000859118
-52.8351,-0.000000145613
-52.8342,-0.000000149401
-52.8333,-0.000000153148
-52.8325,-0.000000156937
-52.8316,-0.000000160684
-52.8307,-0.000000164472
-52.8298,-0.000000168219
-52.8289,-0.000000172008
-52.8281,-0.000000175755
-52.8272,-0.000000112349
-52.8263,-0.0000000489417
-52.8254,0.0000000144646
-52.8246,0.0000000779123
-52.8237,0.0000000134237
-52.8228,-0.0000000510649
-52.8219,-0.000000115554
-52.821,-0.000000180001
-52.8202,-0.000000129917
-52.8193,-0.0000000798332
