-52.8547,-0.000000377521
-52.8538,-0.000000240484
-52.8529,-0.000000120576
-52.852,-6.68706E-10
-52.8512,0.0000000115667
-52.8503,0.0000000238022
-52.8494,-0.0000000814225
-52.8485,-0.000000186647
-52.8476,-0.000000230695
-52.8468,-0.000000274743
-52.8459,-0.00000031879
-52.845,-0.000000362838
-52.8441,-0.000000296767
-52.8433,-0.000000230695
-52.8424,-0.000000164624
-52.8415,-0.0000000985522
-52.8406,0.0000000105344
-52.8397,0.000000119621
-52.8389,0.000000228708
-52.838,0.000000337795
-52.8371,0.00000038081
-52.8362,0.000000423825
-52.8354,0.000000532912
-52.8345,0.000000524538
-52.8336,0.00000031428
-52.8327,0.000000104021
-52.8318,-0.000000113579
-52.831,-0.000000331179
-52.8301,-0.000000353012
-52.8292,-0.000000374844
-52.8283,-0.000000396677
-52.8275,-0.000000418509
-52.8266,-0.000000311602
-52.8257,-0.000000204657
-52.8248,-0.0000000977493
-52.8239,0.00000000919613
-52.8231,-0.00000000135697
-52.8222,-0.0000000118716
-52.8213,-0.0000000224247
-52.8204,-0.0000000329396
-52.8196,-0.0000000581751
-52.8187,-0.0000000833727
-52.8178,-0.00000017468
-52.8169,-0.000000148488
-52.816,0.0000000734324
-52.8152,0.000000295391
-52.8143,0.000000517312
-52.8134,0.00000073927
-52.8125,0.000000811995
-52.8117,0.000000767297
-52.8108,0.000000592865
-52.8099,0.000000418472
-52.809,0.000000280747
-52.8081,0.00000014306
-52.8073,0.000000122795
-52.8064,0.000000102568
-52.8055,-0.0000000106863
-52.8046,-0.000000123903
-52.8038,-0.000000237157
-52.8029,-0.000000350373
-52.802,-0.000000456286
-52.8011,-0.000000562161
-52.8002,-0.000000668074
-52.7994,-0.000000773949
-52.7985,-0.000000616571
-52.7976,-0.000000459192
-52.7967,-0.000000301814
-52.7959,-0.000000144435
-52.795,-0.00000000173918
-52.7941,0.000000140957
-52.7932,0.000000146616
-52.7923,0.0000000348141
-52.7915,-0.000000207907
-52.7906,-0.000000568088
-52.7897,-0.000000857303
-52.7888,-0.00000114652
-52.7879,-0.00000129625
-52.7871,-0.00000125021
-52.7862,-0.00000104022
-52.7853,-0.000000830232
-52.7844,-0.000000612671
-52.7836,-0.000000395109
-52.7827,-0.000000295008
-52.7818,-0.000000194907
-52.7809,-0.0000000776756
-52.78,0.0000000395555
-52.7792,0.000000149445
-52.7783,0.000000259335
-52.7774,0.000000180798
-52.7765,-0.0000000151983
-52.7757,-0.000000255242
-52.7748,-0.000000495287
-52.7739,-0.000000627659
-52.773,-0.000000642571
-52.7721,-0.000000522893
-52.7713,-0.000000285755
-52.7704,-0.0000000732018
-52.7695,0.0000000219288
-52.7686,0.0000000681177
-52.7678,-0.0000000031539
-52.7669,-0.0000000597811
-52.766,0.00000000109026
-52.7651,0.000000196552
-52.7642,0.000000509473
-52.7634,0.000000865181
-52.7625,0.00000122093
-52.7616,0.00000141272
-52.7607,0.00000140874
-52.7599,0.00000124322
-52.759,0.000000960273
-52.7581,0.000000731164
-52.7572,0.000000502055
-52.7563,0.000000424705
-52.7555,0.000000347392
-52.7546,0.000000270079
-52.7537,0.000000192766
-52.7528,0.000000232875
-52.752,0.000000273023
-52.7511,0.000000313171
-52.7502,0.000000353318
-52.7493,0.000000278414
-52.7484,0.000000203549
-52.7476,0.000000128683
-52.7467,0.0000000538173
-52.7458,-0.000000138547
-52.7449,-0.000000330873
-52.7441,-0.000000523199
-52.7432,-0.000000715525
-52.7423,-0.000000632553
-52.7414,-0.000000549543
-52.7405,-0.000000466533
-52.7397,-0.000000383523
-52.7388,-0.000000300552
-52.7379,-0.000000217542
-52.737,-0.000000134532
-52.7362,-0.0000000515222
-52.7353,-0.0000000297277
-52.7344,-0.0000000078951
-52.7335,0.0000000139373
-52.7326,0.00000003577
-52.7318,0.000000045329
-52.7309,0.000000054926
-52.73,0.0000000584057
-52.7291,0.000000061885
-52.7283,0.000000121533
-52.7274,0.0000000833354
-52.7265,-0.0000000588634
-52.7256,-0.000000259793
-52.7247,-0.000000468101
-52.7239,-0.000000617641
-52.723,-0.00000066318
-52.7221,-0.000000610835
-52.7212,-0.000000471657
-52.7204,-0.000000332441
-52.7195,-0.000000249507
-52.7186,-0.000000264457
-52.7177,-0.000000257422
-52.7168,-0.000000250348
-52.716,-0.000000304452
-52.7151,-0.000000260672
-52.7142,-0.0000000577929
-52.7133,0.000000145086
-52.7124,0.000000405472
-52.7116,0.000000568012
-52.7107,0.000000544536
-52.7098,0.000000462329
-52.7089,0.00000040704
-52.7081,0.000000351789
-52.7072,0.000000322194
-52.7063,0.0000002926
-52.7054,0.00000029237
-52.7045,0.000000233449
-52.7037,0.0000000606999
-52.7028,-0.00000017078
-52.7019,-0.000000397365
-52.701,-0.000000565182
-52.7002,-0.00000063263
-52.6993,-0.000000563041
-52.6984,-0.000000371097
-52.6975,-0.000000179115
-52.6966,-0.0000000813843
-52.6958,0.0000000163463
-52.6949,-0.00000000338332
-52.694,-0.0000000230748
-52.6931,-0.00000000732166
-52.6923,0.00000000843147
-52.6914,0.0000000241846
-52.6905,0.0000000399759
-52.6896,0.0000000483881
-52.6887,0.0000000567995
-52.6879,0.0000000652115
-52.687,0.0000000736616
-52.6861,0.00000000441673
-52.6852,-0.0000000647901
-52.6844,-0.000000134035
-52.6835,-0.000000203242
-52.6826,-0.000000272487
-52.6817,-0.000000341694
-52.6808,-0.000000410939
-52.68,-0.000000480145
-52.6791,-0.000000468636
-52.6782,-0.000000457089
-52.6773,-0.00000044558
-52.6765,-0.000000434033
-52.6756,-0.000000422524
-52.6747,-0.000000410977
-52.6738,-0.000000399468
-52.6729,-0.000000387921
-52.6721,-0.00000036517
-52.6712,-0.000000342382
-52.6703,-0.000000319631
-52.6694,-0.000000296843
-52.6686,-0.000000156632
-52.6677,-0.0000000163836
-52.6668,0.000000123827
-52.6659,0.000000264076
-52.665,0.000000303956
-52.6642,0.000000343874
-52.6633,0.000000383754
-52.6624,0.000000423672
-52.6615,0.000000284914
-52.6607,0.000000146195
-52.6598,0.0000000135551
-52.6589,-0.000000119047
-52.658,-0.000000236736
-52.6571,-0.000000256543
