1.002259999999999956e-01,2.325122425006442016e-06
1.005859999999999949e-01,2.370355490593070767e-06
1.011039999999999994e-01,2.462077640519624958e-06
1.014639999999999986e-01,2.525822764020704466e-06
1.019820000000000032e-01,2.587391730633898982e-06
1.023420000000000024e-01,2.630180973839980280e-06
1.028599999999999931e-01,2.688754135030718659e-06
1.032200000000000062e-01,2.729461351302277221e-06
1.037369999999999959e-01,2.784570550152096296e-06
1.040979999999999961e-01,2.823051054571409090e-06
1.046149999999999997e-01,2.878228826275237415e-06
1.049749999999999989e-01,2.916650485488734854e-06
1.054930000000000034e-01,2.971866278533621592e-06
1.058530000000000026e-01,3.010240188757866723e-06
1.063709999999999933e-01,3.065461720893599610e-06
1.067310000000000064e-01,3.103839619675192064e-06
1.072489999999999971e-01,3.159055412720078378e-06
1.076089999999999963e-01,3.197429322944324356e-06
1.081270000000000009e-01,3.252650855080058937e-06
1.084870000000000001e-01,3.291028753861649697e-06
1.090050000000000047e-01,3.346244546906536011e-06
1.093650000000000039e-01,3.384618457130781566e-06
1.098829999999999946e-01,3.401238864225469255e-06
1.102429999999999938e-01,3.412789726298997933e-06
1.107609999999999983e-01,3.386269387492177070e-06
1.111209999999999976e-01,3.367838263997089240e-06
1.116390000000000021e-01,3.344319469703570241e-06
1.119990000000000013e-01,3.327974361700352469e-06
1.125170000000000059e-01,3.307801457370991542e-06
1.128770000000000051e-01,3.293781678300394249e-06
1.133949999999999958e-01,3.352572924943343904e-06
1.137549999999999950e-01,3.393431706394042706e-06
1.142719999999999986e-01,3.588040897842188565e-06
1.146329999999999988e-01,3.723928553766328243e-06
1.151500000000000024e-01,3.940109436605017536e-06
1.155110000000000026e-01,4.091059724235126716e-06
1.160280000000000061e-01,4.271578007340007762e-06
1.163890000000000063e-01,4.397626557051539126e-06
1.169059999999999960e-01,4.528913182013856316e-06
1.172659999999999952e-01,4.620331334792262099e-06
1.177839999999999998e-01,4.616480404833512858e-06
1.181439999999999990e-01,4.613804082854459698e-06
1.186620000000000036e-01,4.472645404366565494e-06
1.190220000000000028e-01,4.374542847888492986e-06
1.195399999999999935e-01,4.179786799974743768e-06
1.199000000000000066e-01,4.044435106443945061e-06
1.204179999999999973e-01,3.844686049492770218e-06
1.207779999999999965e-01,3.705864311071101415e-06
1.212960000000000010e-01,3.548509918211242152e-06
1.216560000000000002e-01,3.439151652903232728e-06
1.221740000000000048e-01,3.377376079019524317e-06
1.225340000000000040e-01,3.334443247748993613e-06
1.230519999999999947e-01,3.367552062848874097e-06
1.234119999999999939e-01,3.390562050176976489e-06
1.239299999999999985e-01,3.488189724585725302e-06
1.242899999999999977e-01,3.556039073595665005e-06
1.248070000000000013e-01,3.665673214120095229e-06
1.251680000000000015e-01,3.742226260018197555e-06
1.256849999999999912e-01,3.854850422556929325e-06
1.260459999999999914e-01,3.933491278797708978e-06
1.265630000000000088e-01,4.049454872053566924e-06
1.269240000000000090e-01,4.130427516473998529e-06
1.274409999999999987e-01,4.246396837741374032e-06
1.278019999999999989e-01,4.327373481798480282e-06
1.283189999999999886e-01,4.443469302640715759e-06
1.286789999999999878e-01,4.524309719474769834e-06
1.291970000000000063e-01,4.637501808262246333e-06
1.295570000000000055e-01,4.716168124794079665e-06
1.300749999999999962e-01,4.826014323617395127e-06
1.304349999999999954e-01,4.902355311216612639e-06
1.309530000000000138e-01,5.009199965526629203e-06
1.313130000000000130e-01,5.083454937633974538e-06
1.318310000000000037e-01,5.138957685221239897e-06
1.321910000000000029e-01,5.177531023312777470e-06
1.327089999999999936e-01,5.113459813090024415e-06
1.330689999999999928e-01,5.068931558881161805e-06
1.335870000000000113e-01,4.931181900356746870e-06
1.339470000000000105e-01,4.835448546942099721e-06
1.344650000000000012e-01,4.681698303134542593e-06
1.348250000000000004e-01,4.574844851839714559e-06
1.353419999999999901e-01,4.451469211674842034e-06
1.357029999999999903e-01,4.365321037401107713e-06
