-1.97158	0.000294439	
-1.97145	0.000294439	
-1.97133	0.000406627	
-1.97121	0.000518814	
-1.97109	0.000462718	
-1.97097	0.000406627	
-1.97085	0.000350535	
-1.97072	0.000294439	
-1.9706	0.000214975	
-1.97048	0.000135511	
-1.97036	0.000429999	
-1.97024	0.000724487	
-1.97012	0.000626326	
-1.96999	0.00052816	
-1.96987	0.000429999	
-1.96975	0.000331834	
-1.96963	0.000542186	
-1.96951	0.000752535	
-1.96939	0.000738509	
-1.96926	0.000724487	
-1.96914	0.000691768	
-1.96902	0.000659045	
-1.9689	0.000626326	
-1.96878	0.000593603	
-1.96866	0.000577241	
-1.96853	0.000560883	
-1.96841	0.000320148	
-1.96829	7.94157e-05	
-1.96817	6.77295e-05	
-1.96805	5.60433e-05	
-1.96793	0.000268731	
-1.96781	0.000481416	
-1.96768	0.000579581	
-1.96756	0.000677742	
-1.96744	0.000551533	
-1.96732	0.000425324	
-1.9672	0.000434674	
-1.96708	0.000444021	
-1.96695	0.000228997	
-1.96683	1.39736e-05	
-1.96671	0.000135511	
-1.96659	0.000257045	
-1.96647	0.000378579	
-1.96635	0.000500116	
-1.96622	0.000500116	
-1.9661	0.000500116	
-1.96598	0.000500116	
-1.96586	0.000500116	
-1.96574	0.000267562	
-1.96562	3.50103e-05	
-1.96549	0.000176411	
-1.96537	0.000317812	
-1.96525	0.000510633	
-1.96513	0.00070345	
-1.96501	0.000400782	
-1.96489	9.8113e-05	
-1.96476	-0.000188194	
-1.96464	-2.57567e-05	
-1.96452	0.000258215	
-1.9644	0.000542186	
-1.96428	0.000713971	
-1.96416	0.000885755	
-1.96403	0.000683587	
-1.96391	0.000481416	
-1.96379	0.000490766	
-1.96367	0.000500116	
-1.96355	0.000285093	
-1.96343	7.0069e-05	
-1.9633	0.000331834	
-1.96318	0.000593603	
-1.96306	0.0006123	
-1.96294	0.000182252	
-1.96282	-0.000154305	
-1.9627	-4.21181e-05	
-1.96257	0.000294439	
-1.96245	0.000182252	
-1.96233	2.79993e-05	
-1.96221	0.000322487	
-1.96209	0.000813302	
-1.96197	0.000855371	
-1.96184	0.000702284	
-1.96172	0.000549197	
-1.9616	0.000368062	
-1.96148	0.000186928	
-1.96136	0.000431169	
-1.96124	0.000675406	
-1.96111	0.000695273	
-1.96099	0.000266396	
-1.96087	-0.000210397	
-1.96075	6.07185e-05	
-1.96063	0.000387929	
-1.96051	0.000266396	
-1.96039	-0.00010756	
-1.96026	-3.27677e-05	
-1.96014	0.000415973	
-1.96002	0.000415973	
-1.9599	-7.51317e-05	
-1.95978	-0.000117492	
-1.95966	0.000232797	
-1.95953	0.000583086	
-1.95941	0.000409842	
-1.95929	0.000236593	
-1.95917	0.000437301	
-1.95905	0.000638012	
-1.95893	0.000474114	
-1.9588	0.000310216	
-1.95868	0.000370692	
-1.95856	0.000431169	
-1.95844	0.000127036	
-1.95832	-0.000177093	
-1.9582	4.23118e-05	
-1.95807	0.00026172	
-1.95795	0.000172611	
-1.95783	8.35061e-05	
-1.95771	0.000517935	
-1.95759	0.000952367	
-1.95747	0.000498652	
-1.95734	4.49419e-05	
-1.95722	0.000114769	
-1.9571	0.000184592	
-1.95698	1.48527e-05	
-1.95686	-0.00015489	
-1.95674	4.93266e-05	
-1.95661	0.00025354	
-1.95649	7.91252e-05	
-1.95637	-9.52892e-05	
-1.95625	0.00025383	
-1.95613	0.000602953	
-1.95601	0.00056614	
-1.95588	0.00052933	
-1.95576	0.000492521	
-1.95564	0.000455707	
-1.95552	0.000568479	
-1.9554	0.000681248	
-1.95528	0.00079402	
-1.95515	0.000906788	
-1.95503	0.000510048	
-1.95491	0.000113305	
-1.95479	9.05171e-05	
-1.95467	6.77295e-05	
-1.95455	0.000213221	
-1.95442	0.000358712	
-1.9543	0.000504203	
-1.95418	0.000649694	
-1.95406	0.000671316	
-1.95394	0.000692934	
-1.95382	0.000490181	
-1.95369	0.000287428	
-1.95357	5.19529e-05	
-1.95345	-0.000183519	
-1.95333	0.000254124	
-1.95321	0.000691768	
-1.95309	0.00079285	
-1.95297	0.000893936	
-1.95284	0.000621065	
-1.95272	0.000348195	
-1.9526	5.21168e-06	
-1.95248	-0.000337776	
-1.95236	-7.6443e-06	
-1.95224	0.000322487	
-1.95211	0.000340894	
-1.95199	0.000359297	
-1.95187	0.000377703	
-1.95175	0.00039611	
-1.95163	0.000377119	
-1.95151	0.000358131	
-1.95138	0.000339139	
-1.95126	0.000320148	
-1.95114	0.000164434	
-1.95102	8.71718e-06	
-1.9509	7.73706e-05	
-1.95078	0.000146028	
-1.95065	0.000443731	
-1.95053	0.000741433	
-1.95041	0.000366017	
-1.95029	-9.39891e-06	
-1.95017	0.000243604	
-1.95005	0.000496607	
-1.94992	0.000375658	
-1.9498	0.000254709	
-1.94968	0.0004002	
-1.94956	0.000545692	
-1.94944	0.000691183	
-1.94932	0.000836674	
-1.94919	0.000512384	
-1.94907	0.000188097	
-1.94895	0.000536926	
-1.94883	0.000885755	
-1.94871	0.000467978	
-1.94859	5.0202e-05	
-1.94846	0.000155959	
-1.94834	0.00026172	
-1.94822	0.000266101	
-1.9481	0.000270482	
-1.94798	0.000274867	
-1.94786	0.000279248	
-1.94773	0.000138722	
-1.94761	-1.79932e-06	
-1.94749	0.00020358	
-1.94737	0.000408962	
-1.94725	0.000307001	
-1.94713	-0.000243701	
-1.947	-0.000579383	
-1.94688	-1.75759e-05	
-1.94676	0.000787299	
-1.94664	0.000694688	
-1.94652	0.000340309	
-1.9464	-1.40704e-05	
-1.94627	4.62681e-06	
-1.94615	2.3324e-05	
-1.94603	-0.000182349	
-1.94591	-0.000388026	
-1.94579	-1.87457e-05	
-1.94567	0.000350535	
-1.94555	0.000196278	
-1.94542	4.20213e-05	
-1.9453	0.000121485	
-1.94518	0.000200953	
-1.94506	0.000280418	
-1.94494	0.000359882	
-1.94482	0.000476744	
-1.94469	0.000593603	
-1.94457	0.000710465	
-1.94445	0.000827324	
-1.94433	0.000595942	
-1.94421	0.000364557	
-1.94409	0.000357546	
-1.94396	0.000350535	
-1.94384	0.00038559	
-1.94372	0.000420649	
-1.9436	0.000455707	
-1.94348	0.000490766	
-1.94336	0.000509463	
-1.94323	0.00052816	
-1.94311	0.000546858	
-1.94299	0.000565555	
-1.94287	0.000785254	
-1.94275	0.00100495	
-1.94263	0.000701115	
-1.9425	0.000397276	
-1.94238	0.000463597	
-1.94226	0.000529915	
-1.94214	0.000596233	
-1.94202	0.00066255	
-1.9419	0.000705495	
-1.94177	0.000748444	
-1.94165	0.000567019	
-1.94153	0.00038559	
-1.94141	0.000539556	
-1.94129	0.000693519	
-1.94117	0.000473529	
-1.94104	0.00025354	
-1.94092	2.88747e-05	
-1.9408	-0.00019579	
-1.94068	0.000103083	
-1.94056	0.000401951	
-1.94044	0.000388514	
-1.94031	0.000375073	
-1.94019	0.000361636	
-1.94007	0.000348195	
-1.93995	0.00039085	
-1.93983	0.000433505	
-1.93971	0.000476159	
-1.93958	0.000518814	
-1.93946	0.000342939	
-1.93934	0.000167061	
-1.93922	0.000365142	
-1.9391	0.000563219	
-1.93898	0.000536926	
-1.93885	0.000510633	
-1.93873	0.00048434	
-1.93861	0.000458047	
-1.93849	0.000497486	
-1.93837	0.000536926	
-1.93825	0.000351995	
-1.93813	0.000167061	
-1.938	0.000388805	
-1.93788	0.000610549	
-1.93776	0.000308756	
-1.93764	6.96257e-06	
-1.93752	0.000148073	
-1.9374	0.000289183	
