8.073200000000000376e-01,7.414825356364199821e-07
8.074170000000000513e-01,3.835594922579486755e-07
8.074399999999999356e-01,4.762480056476182128e-07
8.075390000000000068e-01,8.752116067619694145e-07
8.075599999999998335e-01,9.605312466520245810e-07
8.076600000000000446e-01,1.366815246132687519e-06
8.076800000000001756e-01,1.186721668306529197e-06
8.077820000000000000e-01,2.682444214007200856e-07
8.078000000000000735e-01,2.283402925971566320e-07
8.079030000000000378e-01,0.000000000000000000e+00
8.079199999999999715e-01,0.000000000000000000e+00
8.080249999999999932e-01,0.000000000000000000e+00
8.080499999999999350e-01,0.000000000000000000e+00
8.081469999999999487e-01,0.000000000000000000e+00
8.081699999999998330e-01,0.000000000000000000e+00
8.082679999999999865e-01,0.000000000000000000e+00
8.082900000000001750e-01,0.000000000000000000e+00
8.083900000000000530e-01,0.000000000000000000e+00
8.084100000000000730e-01,0.000000000000000000e+00
8.085120000000000084e-01,0.000000000000000000e+00
8.085299999999999709e-01,0.000000000000000000e+00
8.086330000000000462e-01,0.000000000000000000e+00
8.086499999999998689e-01,6.804185975243414989e-08
8.087550000000000017e-01,4.883004052870883030e-07
8.087799999999998324e-01,7.505166770764119963e-07
8.088769999999999571e-01,1.767915811627185668e-06
8.089000000000001744e-01,1.646804611431197739e-06
8.089979999999999949e-01,1.130765584514984096e-06
8.090200000000000724e-01,1.015869017533570443e-06
8.091199999999999504e-01,4.936118948932602724e-07
8.091399999999999704e-01,5.009461196072517365e-07
8.092409999999999881e-01,5.379839544128776342e-07
8.092599999999998683e-01,5.448943571249019233e-07
8.093630000000000546e-01,5.823560139324949960e-07
8.093799999999997663e-01,6.586516733283585348e-07
8.094850000000000101e-01,1.129889569606012832e-06
8.095100000000001739e-01,1.243004890995390507e-06
8.096060000000000478e-01,1.677367725127184694e-06
8.096300000000000718e-01,1.651007923951277711e-06
8.097280000000000033e-01,1.543372069149839834e-06
8.097499999999999698e-01,1.519209542458949227e-06
8.098499999999999588e-01,1.409379875682017120e-06
8.098699999999998678e-01,1.251122587182106429e-06
8.099709999999999965e-01,4.519232802529018294e-07
8.099899999999997657e-01,3.815417857881152186e-07
8.100929999999999520e-01,0.000000000000000000e+00
8.101100000000001078e-01,0.000000000000000000e+00
8.102150000000000185e-01,0.000000000000000000e+00
8.102400000000000713e-01,0.000000000000000000e+00
8.103359999999999452e-01,0.000000000000000000e+00
8.103599999999999692e-01,2.815585595095656195e-08
8.104580000000000117e-01,1.431256010839640095e-07
8.104799999999998672e-01,3.596319053510961890e-07
8.105799999999999672e-01,1.343751470209146924e-06
8.105999999999997652e-01,1.204256404792136626e-06
8.107010000000000050e-01,4.998063244274464216e-07
8.107200000000001072e-01,4.219676345571508561e-07
8.108229999999999604e-01,0.000000000000000000e+00
8.108400000000000052e-01,8.044871885170077778e-08
8.109439999999999982e-01,5.726055871196004927e-07
8.109699999999999687e-01,7.679559468583098813e-07
8.110659999999999537e-01,1.489249582817327863e-06
8.110899999999998666e-01,1.356752398789082751e-06
8.111880000000000202e-01,8.157222306709397118e-07
8.112099999999997646e-01,6.932630898285289143e-07
8.113089999999999469e-01,1.421969560302643137e-07
8.113300000000001067e-01,1.177204308117672427e-07
8.114310000000000134e-01,0.000000000000000000e+00
8.114500000000000046e-01,0.000000000000000000e+00
8.115529999999999688e-01,0.000000000000000000e+00
8.115699999999999026e-01,1.118658133033931468e-07
8.116740000000000066e-01,7.962213770451508110e-07
8.116999999999998661e-01,1.004052040160177248e-06
8.117959999999999621e-01,1.771426796282113110e-06
8.118199999999997640e-01,1.661624829582347718e-06
8.119180000000000286e-01,1.213266798886729506e-06
8.119400000000001061e-01,1.111783162996240768e-06
8.120389999999999553e-01,6.551068014913463266e-07
8.120600000000000041e-01,6.763418899066717992e-07
8.121610000000000218e-01,7.784725532373040145e-07
8.121799999999999020e-01,7.978434912164686007e-07
8.122819999999999485e-01,9.018348424737398739e-07
8.122999999999998000e-01,7.870090412416624369e-07
8.124040000000000150e-01,1.235710785605899430e-07
8.124299999999997635e-01,9.723625853972577507e-08
8.125259999999999705e-01,0.000000000000000000e+00
8.125500000000001055e-01,1.430683752455396625e-08
8.126470000000000082e-01,7.213030585257625443e-08
8.126700000000000035e-01,2.091353821138045764e-07
8.127689999999999637e-01,7.988528842815853725e-07
8.127899999999999014e-01,7.993147887280135747e-07
8.128910000000000302e-01,8.015363291608443971e-07
8.129099999999997994e-01,6.756752526824950581e-07
8.130119999999999569e-01,0.000000000000000000e+00
8.130300000000001415e-01,0.000000000000000000e+00
8.131340000000000234e-01,0.000000000000000000e+00
8.131600000000001049e-01,2.088312716061030572e-07
8.132559999999999789e-01,9.799005821482846847e-07
8.132800000000000029e-01,1.122119412081773543e-06
8.133770000000000167e-01,1.696920516395797846e-06
8.133999999999999009e-01,1.403816894361041536e-06
8.134989999999999721e-01,1.421969560302643137e-07
8.135199999999997988e-01,1.177204308121554485e-07
8.136210000000000386e-01,0.000000000000000000e+00
8.136400000000001409e-01,0.000000000000000000e+00
8.137419999999999654e-01,0.000000000000000000e+00
8.137600000000000389e-01,3.069259259900653635e-07
8.138640000000000319e-01,2.080275720591970815e-06
8.138900000000000023e-01,2.408228025326986476e-06
8.139849999999999586e-01,3.606515292628813224e-06
8.140099999999999003e-01,3.325765370999610204e-06
8.141070000000000251e-01,2.236455675074363072e-06
8.141299999999997983e-01,1.978154650118001849e-06
8.142289999999999806e-01,8.663371948580458574e-07
8.142500000000001403e-01,8.047297072601110889e-07
8.143500000000000183e-01,5.113607187011071748e-07
8.143700000000000383e-01,4.531765384122969138e-07
8.144719999999999738e-01,1.564372189398492392e-07
8.144899999999999363e-01,2.046164666132292820e-07
8.145940000000000403e-01,4.829854531713948228e-07
8.146199999999998997e-01,5.531523215375613093e-07
8.147149999999999670e-01,8.095312636462751794e-07
8.147399999999997977e-01,7.920753908490659212e-07
8.148370000000000335e-01,7.243466043952704267e-07
8.148600000000001398e-01,7.082878541898288142e-07
8.149589999999999890e-01,6.391654076537873967e-07
8.149800000000000377e-01,5.282358740938161903e-07
8.150800000000000267e-01,0.000000000000000000e+00
8.150999999999999357e-01,0.000000000000000000e+00
8.152019999999999822e-01,0.000000000000000000e+00
8.152199999999998337e-01,0.000000000000000000e+00
8.153230000000000199e-01,0.000000000000000000e+00
8.153499999999997971e-01,5.955974733940316453e-08
8.154449999999999754e-01,2.691218213134997103e-07
8.154700000000001392e-01,3.883197758920968505e-07
8.155670000000000419e-01,8.508078396535602750e-07
8.155900000000000372e-01,9.613667129998518483e-07
8.156879999999999686e-01,1.432443651605557502e-06
8.157099999999999351e-01,1.417008181495345794e-06
8.158100000000000351e-01,1.346846953721479085e-06
8.158299999999998331e-01,1.332806193799172716e-06
8.159319999999999906e-01,1.261198318194576733e-06
8.159500000000001751e-01,1.079492062461370802e-06
8.160530000000000284e-01,3.972848800016679287e-08
8.160700000000000731e-01,3.419255114766794513e-08
8.161749999999999838e-01,0.000000000000000000e+00
8.162000000000000366e-01,0.000000000000000000e+00
8.162970000000000503e-01,0.000000000000000000e+00
8.163199999999999346e-01,1.404421046956771176e-08
8.164179999999999771e-01,7.388475942718337401e-08
8.164399999999998325e-01,6.056127821909755039e-08
8.165400000000000436e-01,0.000000000000000000e+00
8.165600000000001746e-01,0.000000000000000000e+00
8.166619999999999990e-01,0.000000000000000000e+00
8.166800000000000725e-01,1.819060568393743855e-09
8.167830000000000368e-01,1.222812937637848310e-08
8.167999999999999705e-01,1.452125946401826321e-07
8.169049999999999923e-01,9.665872330376386995e-07
8.169299999999999340e-01,8.352216964316891722e-07
8.170260000000000300e-01,3.307780358631620099e-07
8.170499999999998320e-01,2.657069468414138904e-07
