-1.97165	0.000475645	
-1.97153	0.000346184	
-1.97141	0.000299931	
-1.97129	0.000364661	
-1.97117	0.000420153	
-1.97104	0.000364661	
-1.97092	0.00030455	
-1.9708	0.000355422	
-1.97068	0.000471026	
-1.97056	0.000401676	
-1.97044	0.000286072	
-1.97032	0.000429392	
-1.97019	0.000526518	
-1.97007	0.00043866	
-1.96995	0.000397027	
-1.96983	0.000466406	
-1.96971	0.000516385	
-1.96959	0.00038144	
-1.96946	0.000295013	
-1.96934	0.00031957	
-1.96922	0.000281721	
-1.9691	0.000243872	
-1.96898	9.2715e-05	
-1.96886	0.000126541	
-1.96873	0.000296742	
-1.96861	0.00020802	
-1.96849	0.000160933	
-1.96837	0.000298768	
-1.96825	0.000427395	
-1.96813	0.000371039	
-1.968	0.000356287	
-1.96788	0.000452518	
-1.96776	0.000468135	
-1.96764	0.000298917	
-1.96752	0.000124931	
-1.9674	0.000136077	
-1.96727	0.000343561	
-1.96715	0.000366271	
-1.96703	0.000146031	
-1.96691	-7.4029e-05	
-1.96679	-0.00010699	
-1.96667	4.51803e-05	
-1.96654	0.000162512	
-1.96642	0.000169009	
-1.9663	0.000156879	
-1.96618	0.000255853	
-1.96606	0.000354856	
-1.96594	0.000342846	
-1.96581	0.000274926	
-1.96569	0.00031814	
-1.96557	0.000402808	
-1.96545	0.000302672	
-1.96533	0.000250936	
-1.96521	0.000310332	
-1.96508	0.000295609	
-1.96496	0.000281006	
-1.96484	0.000273198	
-1.96472	0.000265539	
-1.9646	0.00025773	
-1.96448	0.000250071	
-1.96435	0.000242263	
-1.96423	0.000234604	
-1.96411	0.000226945	
-1.96399	0.000219285	
-1.96387	0.000213653	
-1.96375	0.000208169	
-1.96362	0.000133336	
-1.9635	0.000169456	
-1.96338	0.00021714	
-1.96326	0.00015384	
-1.96314	4.89354e-05	
-1.96302	0.000128984	
-1.9629	0.000292122	
-1.96277	0.000344425	
-1.96265	0.000463784	
-1.96253	0.000583142	
-1.96241	0.000579983	
-1.96229	0.00046581	
-1.96217	0.000340104	
-1.96204	0.000325352	
-1.96192	0.000390828	
-1.9618	0.000271469	
-1.96168	0.000105858	
-1.96156	0.000199229	
-1.96144	0.000246316	
-1.96131	0.00010848	
-1.96119	2.84016e-05	
-1.96107	5.93364e-05	
-1.96095	0.000157177	
-1.96083	0.000255138	
-1.96071	0.000360042	
-1.96058	0.000464946	
-1.96046	0.000592977	
-1.96034	0.000721008	
-1.96022	0.000479102	
-1.9601	0.000237226	
-1.95998	0.000205129	
-1.95985	0.000173211	
-1.95973	0.000141114	
-1.95961	0.000109196	
-1.95949	0.0001719	
-1.95937	0.000234753	
-1.95925	0.000223488	
-1.95912	0.000323355	
-1.959	0.00048548	
-1.95888	0.0004628	
-1.95876	0.000430703	
-1.95864	0.000583738	
-1.95852	0.000704259	
-1.95839	0.000565946	
-1.95827	0.000258893	
-1.95815	0.000136793	
-1.95803	0.000324339	
-1.95791	0.000512064	
-1.95779	0.000558585	
-1.95766	0.000494301	
-1.95754	0.000561625	
-1.95742	0.000740081	
-1.9573	0.000788927	
